Date,Month,ID,Latitude ,Longitude,Time,On/Off Effort ,Transect,Wind ,Wind Direction,Beaufort Wind,Sea State,Visibility Left (1-5),Visibility Observer 2 Right,Cloud Cover,Glare Observer 1 (0-2),Glare Observer 2 (East Transect only),Turbidity,Number of Mantas,Notes
1/28/2025,1,820,26.80151442,-80.0261,2025-01-28T15:30:34Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,821,26.80078897,-80.0259,2025-01-28T15:30:36Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,822,26.80006234,-80.0257,2025-01-28T15:30:38Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,823,26.79933638,-80.0255,2025-01-28T15:30:40Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,824,26.79860917,-80.0253,2025-01-28T15:30:42Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,825,26.79788338,-80.0251,2025-01-28T15:30:44Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,826,26.79716388,-80.0249,2025-01-28T15:30:46Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,827,26.79644228,-80.0247,2025-01-28T15:30:48Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,828,26.79571079,-80.0246,2025-01-28T15:30:50Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,829,26.79498173,-80.0244,2025-01-28T15:30:52Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,830,26.79424471,-80.0242,2025-01-28T15:30:54Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,831,26.79350425,-80.0241,2025-01-28T15:30:56Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,832,26.79275718,-80.0239,2025-01-28T15:30:58Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,833,26.7920018,-80.0237,2025-01-28T15:31:00Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,834,26.79123787,-80.0236,2025-01-28T15:31:02Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,835,26.79047084,-80.0234,2025-01-28T15:31:04Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,836,26.78970273,-80.0233,2025-01-28T15:31:06Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,837,26.78892078,-80.0231,2025-01-28T15:31:08Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,838,26.78814093,-80.023,2025-01-28T15:31:10Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,839,26.78736812,-80.0229,2025-01-28T15:31:12Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,840,26.7866041,-80.0228,2025-01-28T15:31:14Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,841,26.78584051,-80.0227,2025-01-28T15:31:16Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,842,26.78507499,-80.0225,2025-01-28T15:31:18Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,843,26.78430612,-80.0224,2025-01-28T15:31:20Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,844,26.78353457,-80.0223,2025-01-28T15:31:22Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,845,26.78276771,-80.0222,2025-01-28T15:31:24Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,846,26.78201007,-80.0221,2025-01-28T15:31:26Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,847,26.78125494,-80.022,2025-01-28T15:31:28Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,848,26.78049881,-80.0219,2025-01-28T15:31:30Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,849,26.77974109,-80.0218,2025-01-28T15:31:32Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,850,26.77898353,-80.0217,2025-01-28T15:31:34Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,851,26.7782274,-80.0216,2025-01-28T15:31:36Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,852,26.77747789,-80.0216,2025-01-28T15:31:38Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,853,26.77671924,-80.0215,2025-01-28T15:31:40Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,854,26.77595959,-80.0214,2025-01-28T15:31:42Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,855,26.77519801,-80.0213,2025-01-28T15:31:44Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,856,26.77442847,-80.0213,2025-01-28T15:31:46Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,857,26.77365717,-80.0212,2025-01-28T15:31:48Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,858,26.7728867,-80.0211,2025-01-28T15:31:50Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,859,26.77211397,-80.0211,2025-01-28T15:31:52Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,860,26.77134049,-80.021,2025-01-28T15:31:54Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,861,26.77095434,-80.021,2025-01-28T15:31:55Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,862,26.7701837,-80.0209,2025-01-28T15:31:57Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,863,26.76941307,-80.0209,2025-01-28T15:31:59Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,864,26.76902373,-80.0208,2025-01-28T15:32:00Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,865,26.7682417,-80.0208,2025-01-28T15:32:02Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,866,26.76745447,-80.0208,2025-01-28T15:32:04Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,867,26.76666833,-80.0207,2025-01-28T15:32:06Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,868,26.76588681,-80.0207,2025-01-28T15:32:08Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,869,26.76510762,-80.0207,2025-01-28T15:32:10Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,870,26.76432752,-80.0207,2025-01-28T15:32:12Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,871,26.76355018,-80.0207,2025-01-28T15:32:14Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,872,26.76276681,-80.0207,2025-01-28T15:32:16Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,873,26.76198528,-80.0207,2025-01-28T15:32:18Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,874,26.76120459,-80.0206,2025-01-28T15:32:20Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,875,26.76042558,-80.0206,2025-01-28T15:32:22Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,876,26.75964581,-80.0206,2025-01-28T15:32:24Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,877,26.75886068,-80.0206,2025-01-28T15:32:26Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,878,26.75806548,-80.0206,2025-01-28T15:32:28Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,879,26.75726308,-80.0205,2025-01-28T15:32:30Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,880,26.75644937,-80.0205,2025-01-28T15:32:32Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,881,26.75562317,-80.0204,2025-01-28T15:32:34Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,882,26.75478154,-80.0204,2025-01-28T15:32:36Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,883,26.75303265,-80.0204,2025-01-28T15:32:40Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,884,26.74920372,-80.0204,2025-01-28T15:32:48Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,885,26.7466386,-80.0204,2025-01-28T15:32:53Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,886,26.74611616,-80.0204,2025-01-28T15:32:54Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,887,26.74024682,-80.0202,2025-01-28T15:33:05Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,888,26.73688886,-80.02,2025-01-28T15:33:11Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,889,26.73517509,-80.02,2025-01-28T15:33:14Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,890,26.73234209,-80.0199,2025-01-28T15:33:19Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,891,26.72445984,-80.0198,2025-01-28T15:33:33Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,892,26.72390504,-80.0198,2025-01-28T15:33:34Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,893,26.72223796,-80.0198,2025-01-28T15:33:37Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,894,26.72000343,-80.0198,2025-01-28T15:33:41Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,895,26.71209267,-80.0199,2025-01-28T15:33:55Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,896,26.70581974,-80.0199,2025-01-28T15:34:06Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,897,26.70359166,-80.0198,2025-01-28T15:34:10Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,898,26.70303661,-80.0197,2025-01-28T15:34:11Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,899,26.70136585,-80.0196,2025-01-28T15:34:14Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,900,26.70080317,-80.0196,2025-01-28T15:34:15Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,901,26.69341494,-80.0191,2025-01-28T15:34:28Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,902,26.69111948,-80.019,2025-01-28T15:34:32Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,903,26.68940756,-80.019,2025-01-28T15:34:35Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,904,26.68597684,-80.0191,2025-01-28T15:34:41Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,905,26.67680134,-80.019,2025-01-28T15:34:57Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,906,26.66873409,-80.019,2025-01-28T15:35:11Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,907,26.66698446,-80.0191,2025-01-28T15:35:14Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,908,26.66523205,-80.0193,2025-01-28T15:35:17Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,909,26.66349021,-80.0194,2025-01-28T15:35:20Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,910,26.66176295,-80.0196,2025-01-28T15:35:23Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,911,26.6600548,-80.0198,2025-01-28T15:35:26Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,912,26.65836249,-80.02,2025-01-28T15:35:29Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,913,26.65669039,-80.0202,2025-01-28T15:35:32Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,914,26.65502843,-80.0205,2025-01-28T15:35:35Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,915,26.65391732,-80.0206,2025-01-28T15:35:37Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,916,26.65279867,-80.0208,2025-01-28T15:35:39Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,917,26.65167893,-80.0209,2025-01-28T15:35:41Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,918,26.65055978,-80.0211,2025-01-28T15:35:43Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,919,26.64943476,-80.0213,2025-01-28T15:35:45Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,920,26.64831217,-80.0215,2025-01-28T15:35:47Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,921,26.64718783,-80.0216,2025-01-28T15:35:49Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,922,26.64605627,-80.0218,2025-01-28T15:35:51Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,923,26.64492396,-80.0219,2025-01-28T15:35:53Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,924,26.64378863,-80.022,2025-01-28T15:35:55Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,925,26.64265095,-80.0221,2025-01-28T15:35:57Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,926,26.6415147,-80.0223,2025-01-28T15:35:59Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,927,26.64038029,-80.0224,2025-01-28T15:36:01Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,928,26.63924572,-80.0225,2025-01-28T15:36:03Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,929,26.63811299,-80.0226,2025-01-28T15:36:05Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,930,26.63697883,-80.0228,2025-01-28T15:36:07Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,931,26.63583932,-80.0229,2025-01-28T15:36:09Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,932,26.63526985,-80.023,2025-01-28T15:36:10Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,933,26.63413242,-80.0232,2025-01-28T15:36:12Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,934,26.63300296,-80.0233,2025-01-28T15:36:14Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,935,26.63188197,-80.0235,2025-01-28T15:36:16Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,936,26.63076759,-80.0237,2025-01-28T15:36:18Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,937,26.62965406,-80.0238,2025-01-28T15:36:20Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,938,26.62853843,-80.024,2025-01-28T15:36:22Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,939,26.62742095,-80.0241,2025-01-28T15:36:24Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,940,26.62629752,-80.0243,2025-01-28T15:36:26Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,941,26.62517795,-80.0245,2025-01-28T15:36:28Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,942,26.62461821,-80.0246,2025-01-28T15:36:29Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,943,26.62350518,-80.0247,2025-01-28T15:36:31Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,944,26.62240916,-80.0249,2025-01-28T15:36:33Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,945,26.62080654,-80.0253,2025-01-28T15:36:36Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,946,26.61928698,-80.0257,2025-01-28T15:36:39Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,947,26.61651609,-80.0271,2025-01-28T15:36:45Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,948,26.61609247,-80.0273,2025-01-28T15:36:46Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,949,26.61377555,-80.0293,2025-01-28T15:36:52Z,0,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,950,26.61189264,-80.0317,2025-01-28T15:36:58Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,951,26.61071674,-80.0339,2025-01-28T15:37:03Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,952,26.60958401,-80.0372,2025-01-28T15:37:10Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,953,26.60945945,-80.0377,2025-01-28T15:37:11Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,954,26.60883584,-80.0401,2025-01-28T15:37:16Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,955,26.60834231,-80.042,2025-01-28T15:37:20Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,956,26.60755064,-80.0449,2025-01-28T15:37:26Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,957,26.60609814,-80.0497,2025-01-28T15:37:36Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,958,26.6049323,-80.0534,2025-01-28T15:37:44Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,959,26.60290506,-80.0595,2025-01-28T15:37:57Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,960,26.6021475,-80.0619,2025-01-28T15:38:02Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,961,26.60161994,-80.0639,2025-01-28T15:38:06Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,962,26.60126346,-80.0654,2025-01-28T15:38:09Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,963,26.60044639,-80.0689,2025-01-28T15:38:16Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,964,26.59919984,-80.0748,2025-01-28T15:38:28Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,965,26.59796879,-80.0802,2025-01-28T15:38:39Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,966,26.59618151,-80.0854,2025-01-28T15:38:50Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,967,26.5958366,-80.0864,2025-01-28T15:38:52Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,968,26.59548422,-80.0874,2025-01-28T15:38:54Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,969,26.59513604,-80.0884,2025-01-28T15:38:56Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,970,26.59477595,-80.0894,2025-01-28T15:38:58Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,971,26.594396,-80.0903,2025-01-28T15:39:00Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,972,26.59398193,-80.0913,2025-01-28T15:39:02Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,973,26.59375487,-80.0917,2025-01-28T15:39:03Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,974,26.59288759,-80.093,2025-01-28T15:39:06Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,975,26.59221352,-80.0937,2025-01-28T15:39:08Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,976,26.59147097,-80.0943,2025-01-28T15:39:10Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,977,26.59064971,-80.0949,2025-01-28T15:39:12Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,978,26.5902245,-80.0951,2025-01-28T15:39:13Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,979,26.58933367,-80.0955,2025-01-28T15:39:15Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,980,26.58792995,-80.0957,2025-01-28T15:39:18Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,981,26.58745268,-80.0957,2025-01-28T15:39:19Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,982,26.58650444,-80.0955,2025-01-28T15:39:21Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,983,26.58603329,-80.0953,2025-01-28T15:39:22Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,984,26.58556927,-80.0952,2025-01-28T15:39:23Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,985,26.58511195,-80.0949,2025-01-28T15:39:24Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,986,26.58419983,-80.0945,2025-01-28T15:39:26Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,987,26.58374118,-80.0942,2025-01-28T15:39:27Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,988,26.5832795,-80.094,2025-01-28T15:39:28Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,989,26.58281506,-80.0937,2025-01-28T15:39:29Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,990,26.58234953,-80.0935,2025-01-28T15:39:30Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,991,26.58188492,-80.0932,2025-01-28T15:39:31Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,992,26.58142542,-80.0929,2025-01-28T15:39:32Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,993,26.58096325,-80.0926,2025-01-28T15:39:33Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,994,26.58050375,-80.0924,2025-01-28T15:39:34Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,995,26.58004568,-80.0921,2025-01-28T15:39:35Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,996,26.57958736,-80.0919,2025-01-28T15:39:36Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,997,26.57912945,-80.0916,2025-01-28T15:39:37Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,998,26.57867147,-80.0914,2025-01-28T15:39:38Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,999,26.5782139,-80.0911,2025-01-28T15:39:39Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1000,26.57775851,-80.0909,2025-01-28T15:39:40Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1001,26.57686416,-80.0904,2025-01-28T15:39:42Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1002,26.575988,-80.0899,2025-01-28T15:39:44Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1003,26.57512634,-80.0894,2025-01-28T15:39:46Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1004,26.57428354,-80.0889,2025-01-28T15:39:48Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1005,26.57346278,-80.0884,2025-01-28T15:39:50Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1006,26.57267371,-80.0878,2025-01-28T15:39:52Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1007,26.57193971,-80.0872,2025-01-28T15:39:54Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1008,26.57158935,-80.0869,2025-01-28T15:39:55Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1009,26.57083279,-80.0857,2025-01-28T15:39:58Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1010,26.57048595,-80.0847,2025-01-28T15:40:00Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1011,26.57029744,-80.0837,2025-01-28T15:40:02Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1012,26.57033307,-80.0832,2025-01-28T15:40:03Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1013,26.57044446,-80.0822,2025-01-28T15:40:05Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1014,26.57067345,-80.0812,2025-01-28T15:40:07Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1015,26.57118995,-80.08,2025-01-28T15:40:10Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1016,26.57139346,-80.0796,2025-01-28T15:40:11Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
1/28/2025,1,1017,26.57265309,-80.0778,2025-01-28T15:40:17Z,1,West,0-5,NW,,1,3,3,0-25%,0,0,1,0,
